at_id,epica,hu,archivo,titulo_escenario,tipo
AT-06-02-08,06,HU-06-02,spec/06-wallet-hd-y-direcciones/HU-06-02-derivacion-jerarquica-bip32-bip44.md,Escenario 8 (borde / error): Índice con clave derivada inválida,backend
AT-06-02-09,06,HU-06-02,spec/06-wallet-hd-y-direcciones/HU-06-02-derivacion-jerarquica-bip32-bip44.md,Escenario 9 (borde / error): `address_index` fuera del rango no-hardened,backend
AT-06-03-01,06,HU-06-03,spec/06-wallet-hd-y-direcciones/HU-06-03-asignacion-de-direccion-de-deposito.md,Escenario 1: Asignación a una cuenta nueva,backend
AT-06-03-02,06,HU-06-03,spec/06-wallet-hd-y-direcciones/HU-06-03-asignacion-de-direccion-de-deposito.md,Escenario 2 (idempotencia): Reasignación devuelve la misma dirección,backend
AT-06-03-03,06,HU-06-03,spec/06-wallet-hd-y-direcciones/HU-06-03-asignacion-de-direccion-de-deposito.md,Escenario 3: Unicidad y contigüidad entre cuentas,backend
AT-06-03-04,06,HU-06-03,spec/06-wallet-hd-y-direcciones/HU-06-03-asignacion-de-direccion-de-deposito.md,Escenario 4: Una dirección válida para ETH y USDC,backend
AT-06-03-05,06,HU-06-03,spec/06-wallet-hd-y-direcciones/HU-06-03-asignacion-de-direccion-de-deposito.md,Escenario 5 (concurrencia): Asignaciones simultáneas sin colisión,backend
AT-06-03-06,06,HU-06-03,spec/06-wallet-hd-y-direcciones/HU-06-03-asignacion-de-direccion-de-deposito.md,Escenario 6 (persistencia): Reconstrucción tras reinicio,backend
AT-06-03-07,06,HU-06-03,spec/06-wallet-hd-y-direcciones/HU-06-03-asignacion-de-direccion-de-deposito.md,Escenario 7 (reproducibilidad): Coherencia índice → dirección,backend
AT-06-03-08,06,HU-06-03,spec/06-wallet-hd-y-direcciones/HU-06-03-asignacion-de-direccion-de-deposito.md,Escenario 8 (error): Cuenta inexistente,backend
AT-06-03-09,06,HU-06-03,spec/06-wallet-hd-y-direcciones/HU-06-03-asignacion-de-direccion-de-deposito.md,Escenario 9 (eager): La dirección existe al crear la cuenta,backend
AT-06-03-10,06,HU-06-03,spec/06-wallet-hd-y-direcciones/HU-06-03-asignacion-de-direccion-de-deposito.md,Escenario 10 (integración con épica 07): Evento de asignación,backend
AT-06-04-01,06,HU-06-04,spec/06-wallet-hd-y-direcciones/HU-06-04-consultar-direccion-de-deposito.md,Escenario 1: Consulta exitosa para ETH,backend
AT-06-04-02,06,HU-06-04,spec/06-wallet-hd-y-direcciones/HU-06-04-consultar-direccion-de-deposito.md,Escenario 2: Misma dirección para USDC,backend
AT-06-04-03,06,HU-06-04,spec/06-wallet-hd-y-direcciones/HU-06-04-consultar-direccion-de-deposito.md,Escenario 3 (error): Falta de autenticación,backend
AT-06-04-04,06,HU-06-04,spec/06-wallet-hd-y-direcciones/HU-06-04-consultar-direccion-de-deposito.md,Escenario 4 (autorización / aislamiento): No se accede a la dirección de otra cuenta,backend
AT-06-04-05,06,HU-06-04,spec/06-wallet-hd-y-direcciones/HU-06-04-consultar-direccion-de-deposito.md,Escenario 5 (error / validación): Activo no soportado,backend
AT-06-04-06,06,HU-06-04,spec/06-wallet-hd-y-direcciones/HU-06-04-consultar-direccion-de-deposito.md,Escenario 6 (error / red): chainId distinto de Sepolia,backend
AT-06-04-07,06,HU-06-04,spec/06-wallet-hd-y-direcciones/HU-06-04-consultar-direccion-de-deposito.md,Escenario 7 (borde / fallback): Asignación on-demand en la primera consulta,backend
AT-06-04-08,06,HU-06-04,spec/06-wallet-hd-y-direcciones/HU-06-04-consultar-direccion-de-deposito.md,Escenario 8 (idempotencia / consistencia): Consultas repetidas,backend
AT-06-04-09,06,HU-06-04,spec/06-wallet-hd-y-direcciones/HU-06-04-consultar-direccion-de-deposito.md,Escenario 9 (concurrencia del fallback): Primera consulta concurrente,backend
AT-07-01-01,07,HU-07-01,spec/07-depositos-on-chain/HU-07-01-deteccion-deposito-eth-nativo.md,Escenario 1: detección de un depósito de ETH nativo válido,backend
AT-07-01-02,07,HU-07-01,spec/07-depositos-on-chain/HU-07-01-deteccion-deposito-eth-nativo.md,Escenario 2 (borde): múltiples depósitos a la misma dirección,backend
AT-07-01-03,07,HU-07-01,spec/07-depositos-on-chain/HU-07-01-deteccion-deposito-eth-nativo.md,Escenario 3 (borde): monto exacto en wei sin pérdida de precisión,backend
AT-07-01-04,07,HU-07-01,spec/07-depositos-on-chain/HU-07-01-deteccion-deposito-eth-nativo.md,Escenario 4 (error/ignorar): transacción revertida,backend
AT-07-01-05,07,HU-07-01,spec/07-depositos-on-chain/HU-07-01-deteccion-deposito-eth-nativo.md,Escenario 5 (borde): transferencia de valor cero,backend
AT-07-01-06,07,HU-07-01,spec/07-depositos-on-chain/HU-07-01-deteccion-deposito-eth-nativo.md,Escenario 6 (borde): destino es una dirección del exchange no asignada a ningún usuario,backend
AT-07-01-07,07,HU-07-01,spec/07-depositos-on-chain/HU-07-01-deteccion-deposito-eth-nativo.md,Escenario 7 (idempotencia de detección): reprocesar el mismo bloque,backend
AT-07-01-08,07,HU-07-01,spec/07-depositos-on-chain/HU-07-01-deteccion-deposito-eth-nativo.md,Escenario 8 (atribución correcta a distintas cuentas),backend
AT-07-01-09,07,HU-07-01,spec/07-depositos-on-chain/HU-07-01-deteccion-deposito-eth-nativo.md,Escenario 9 (borde): transacción de creación de contrato (`to = null`),backend
AT-07-02-01,07,HU-07-02,spec/07-depositos-on-chain/HU-07-02-deteccion-deposito-usdc-erc20.md,Escenario 1: detección de un depósito USDC válido,backend
AT-07-02-02,07,HU-07-02,spec/07-depositos-on-chain/HU-07-02-deteccion-deposito-usdc-erc20.md,Escenario 2 (borde): dos logs Transfer en la misma transacción,backend
AT-07-02-03,07,HU-07-02,spec/07-depositos-on-chain/HU-07-02-deteccion-deposito-usdc-erc20.md,Escenario 3 (borde): monto con máxima precisión de 6 decimales,backend
AT-07-02-04,07,HU-07-02,spec/07-depositos-on-chain/HU-07-02-deteccion-deposito-usdc-erc20.md,Escenario 4 (error/ignorar): Transfer de un contrato distinto al USDC-mock,backend
AT-07-02-05,07,HU-07-02,spec/07-depositos-on-chain/HU-07-02-deteccion-deposito-usdc-erc20.md,Escenario 5 (error/ignorar): log con topic0 distinto de Transfer,backend
AT-07-02-06,07,HU-07-02,spec/07-depositos-on-chain/HU-07-02-deteccion-deposito-usdc-erc20.md,Escenario 6 (borde): transferencia de valor cero,backend
AT-07-02-07,07,HU-07-02,spec/07-depositos-on-chain/HU-07-02-deteccion-deposito-usdc-erc20.md,Escenario 7 (error/ignorar): transacción revertida,backend
AT-07-02-08,07,HU-07-02,spec/07-depositos-on-chain/HU-07-02-deteccion-deposito-usdc-erc20.md,Escenario 8 (idempotencia de detección): reprocesar el mismo log,backend
AT-07-02-09,07,HU-07-02,spec/07-depositos-on-chain/HU-07-02-deteccion-deposito-usdc-erc20.md,Escenario 9 (borde): destino no asignado a ningún usuario,backend
AT-07-03-01,07,HU-07-03,spec/07-depositos-on-chain/HU-07-03-confirmaciones-y-acreditacion.md,Escenario 1: acreditación al alcanzar exactamente 12 confirmaciones,backend
AT-07-03-02,07,HU-07-03,spec/07-depositos-on-chain/HU-07-03-confirmaciones-y-acreditacion.md,Escenario 2 (borde): 11 confirmaciones no alcanzan el umbral,backend
AT-07-03-03,07,HU-07-03,spec/07-depositos-on-chain/HU-07-03-confirmaciones-y-acreditacion.md,Escenario 3 (error): intento de usar/acreditar un depósito no confirmado,backend
AT-07-03-04,07,HU-07-03,spec/07-depositos-on-chain/HU-07-03-confirmaciones-y-acreditacion.md,Escenario 4: acreditación de un depósito USDC,backend
AT-07-03-05,07,HU-07-03,spec/07-depositos-on-chain/HU-07-03-confirmaciones-y-acreditacion.md,Escenario 5 (borde): confirmaciones muy por encima del umbral,backend
AT-07-03-06,07,HU-07-03,spec/07-depositos-on-chain/HU-07-03-confirmaciones-y-acreditacion.md,"Escenario 6 (conservación, INV-1): la suma global aumenta solo por el depósito",backend
AT-07-03-07,07,HU-07-03,spec/07-depositos-on-chain/HU-07-03-confirmaciones-y-acreditacion.md,Escenario 7 (consulta de estado por el usuario),backend
AT-07-03-08,07,HU-07-03,spec/07-depositos-on-chain/HU-07-03-confirmaciones-y-acreditacion.md,Escenario 8 (aislamiento: depósito de otra cuenta no se revela),backend
AT-07-03-09,07,HU-07-03,spec/07-depositos-on-chain/HU-07-03-confirmaciones-y-acreditacion.md,Escenario 9 (error de autenticación: sin credencial),backend
AT-07-03-10,07,HU-07-03,spec/07-depositos-on-chain/HU-07-03-confirmaciones-y-acreditacion.md,Escenario 10 (error: depósito inexistente),backend
AT-07-03-11,07,HU-07-03,spec/07-depositos-on-chain/HU-07-03-confirmaciones-y-acreditacion.md,Escenario 11 (error: `txHash` mal formado),backend
AT-07-04-01,07,HU-07-04,spec/07-depositos-on-chain/HU-07-04-idempotencia-y-reorgs.md,Escenario 1: reproceso de un depósito ya acreditado no duplica,backend
AT-07-04-02,07,HU-07-04,spec/07-depositos-on-chain/HU-07-04-idempotencia-y-reorgs.md,Escenario 2 (concurrencia): doble acreditación simultánea,backend
AT-07-04-03,07,HU-07-04,spec/07-depositos-on-chain/HU-07-04-idempotencia-y-reorgs.md,Escenario 3 (idempotencia ETH nativo con logIndex 0),backend
AT-07-04-04,07,HU-07-04,spec/07-depositos-on-chain/HU-07-04-idempotencia-y-reorgs.md,Escenario 4 (reorg antes de confirmar): bloque huérfano,backend
AT-07-04-05,07,HU-07-04,spec/07-depositos-on-chain/HU-07-04-idempotencia-y-reorgs.md,Escenario 5 (reorg con reinclusión): recuento de confirmaciones desde el nuevo bloque,backend
AT-07-04-06,07,HU-07-04,spec/07-depositos-on-chain/HU-07-04-idempotencia-y-reorgs.md,Escenario 6 (error/ignorar): transacción revertida no acreditable,backend
AT-07-04-07,07,HU-07-04,spec/07-depositos-on-chain/HU-07-04-idempotencia-y-reorgs.md,"Escenario 7 (idempotencia persistente tras reinicio, INV-8)",backend
AT-07-04-08,07,HU-07-04,spec/07-depositos-on-chain/HU-07-04-idempotencia-y-reorgs.md,Escenario 8 (conservación bajo N reprocesos),backend
AT-07-04-09,07,HU-07-04,spec/07-depositos-on-chain/HU-07-04-idempotencia-y-reorgs.md,Escenario 9 (reorg con reinclusión revertida): tx reaparece con `status = 0`,backend
AT-07-04-10,07,HU-07-04,spec/07-depositos-on-chain/HU-07-04-idempotencia-y-reorgs.md,Escenario 10 (detección de reorg por `parentHash`),backend
AT-07-04-11,07,HU-07-04,spec/07-depositos-on-chain/HU-07-04-idempotencia-y-reorgs.md,"Escenario 11 (reanudación desde checkpoint sin reacreditar, INV-8)",backend
AT-08-01-01,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 1: solicitud de retiro de ETH válida (feliz),backend
AT-08-01-02,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 2: solicitud de retiro de USDC válida (feliz),backend
AT-08-01-03a,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 3a (borde): monto exactamente igual al mínimo pasa,backend
AT-08-01-03b,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 3b (borde): monto 1 wei por debajo del mínimo falla,backend
AT-08-01-04,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 4 (borde): dirección destino en minúsculas se acepta y se normaliza,backend
AT-08-01-05,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 5 (error): dirección con checksum EIP-55 inválido,backend
AT-08-01-06,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 6 (error): dirección con longitud o prefijo inválidos,backend
AT-08-01-07,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 7 (error): monto no positivo,backend
AT-08-01-08,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 8 (error): monto con formato inválido (no matchea el patrón),backend
AT-08-01-09,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 9 (error): activo no soportado,backend
AT-08-01-10,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 10 (error): fondos insuficientes en ETH para principal + gas,backend
AT-08-01-11,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 11 (error): retiro de USDC con USDC suficiente pero sin ETH para el gas,backend
AT-08-01-12,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 12 (idempotencia): reenvío con la misma clave y mismos parámetros,backend
AT-08-01-12b,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 12b (idempotencia en estado terminal): reenvío de una clave de un retiro ya FAILED,backend
AT-08-01-13,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,"Escenario 13 (error de idempotencia): misma clave, parámetros distintos",backend
AT-08-01-14,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 14 (error): solicitud sin autenticación,backend
AT-08-01-15,08,HU-08-01,spec/08-retiros-on-chain/HU-08-01-solicitar-retiro.md,Escenario 15 (precedencia): payload con múltiples violaciones,backend
AT-08-02-01,08,HU-08-02,spec/08-retiros-on-chain/HU-08-02-debito-y-reserva-al-solicitar.md,Escenario 1: bloqueo de retiro de ETH (feliz),backend
AT-08-02-02,08,HU-08-02,spec/08-retiros-on-chain/HU-08-02-debito-y-reserva-al-solicitar.md,Escenario 2: bloqueo dual de retiro de USDC (feliz),backend
AT-08-02-03,08,HU-08-02,spec/08-retiros-on-chain/HU-08-02-debito-y-reserva-al-solicitar.md,Escenario 3 (borde): bloqueo que consume exactamente todo el disponible,backend
AT-08-02-04,08,HU-08-02,spec/08-retiros-on-chain/HU-08-02-debito-y-reserva-al-solicitar.md,Escenario 4 (atomicidad/error): retiro de USDC con ETH insuficiente para gas no bloquea nada,backend
AT-08-02-05,08,HU-08-02,spec/08-retiros-on-chain/HU-08-02-debito-y-reserva-al-solicitar.md,Escenario 5 (error): ETH insuficiente para principal + gas no bloquea nada,backend
AT-08-02-06,08,HU-08-02,spec/08-retiros-on-chain/HU-08-02-debito-y-reserva-al-solicitar.md,Escenario 6 (conservación): el bloqueo no cambia la suma total por activo,backend
AT-08-02-07,08,HU-08-02,spec/08-retiros-on-chain/HU-08-02-debito-y-reserva-al-solicitar.md,Escenario 7 (idempotencia): reenvío idempotente no vuelve a bloquear,backend
AT-08-02-08,08,HU-08-02,spec/08-retiros-on-chain/HU-08-02-debito-y-reserva-al-solicitar.md,Escenario 8 (concurrencia): dos retiros que compiten por el mismo disponible,backend
AT-08-03-01,08,HU-08-03,spec/08-retiros-on-chain/HU-08-03-firma-eip155-y-broadcast.md,Escenario 1: firma EIP-155 y broadcast de retiro de ETH (feliz),backend
AT-08-03-02,08,HU-08-03,spec/08-retiros-on-chain/HU-08-03-firma-eip155-y-broadcast.md,Escenario 2 (anti-replay): chainId siempre 11155111,backend
AT-08-03-03,08,HU-08-03,spec/08-retiros-on-chain/HU-08-03-firma-eip155-y-broadcast.md,Escenario 3 (nonce secuencial): retiros sucesivos de la misma emisora,backend
AT-08-03-04,08,HU-08-03,spec/08-retiros-on-chain/HU-08-03-firma-eip155-y-broadcast.md,Escenario 4 (error): conflicto de nonce,backend
AT-08-03-05,08,HU-08-03,spec/08-retiros-on-chain/HU-08-03-firma-eip155-y-broadcast.md,Escenario 5 (concurrencia): dos retiros de la misma emisora no toman el mismo nonce,backend
AT-08-03-06,08,HU-08-03,spec/08-retiros-on-chain/HU-08-03-firma-eip155-y-broadcast.md,Escenario 6 (error): broadcast rechazado por el nodo,backend
AT-08-03-07,08,HU-08-03,spec/08-retiros-on-chain/HU-08-03-firma-eip155-y-broadcast.md,Escenario 7 (gas respaldado exactamente): la transacción usa el `gas_price` snapshotteado,backend
AT-08-03-08,08,HU-08-03,spec/08-retiros-on-chain/HU-08-03-firma-eip155-y-broadcast.md,Escenario 8 (idempotencia/persistencia): reinicio no reasigna nonce ni re-firma,backend
AT-08-03-09a,08,HU-08-03,spec/08-retiros-on-chain/HU-08-03-firma-eip155-y-broadcast.md,Escenario 9a (error): intentar firmar un retiro ya en `BROADCAST`,backend
AT-08-03-09b,08,HU-08-03,spec/08-retiros-on-chain/HU-08-03-firma-eip155-y-broadcast.md,Escenario 9b (error): intentar firmar un retiro ya `CONFIRMED`,backend
AT-08-03-09c,08,HU-08-03,spec/08-retiros-on-chain/HU-08-03-firma-eip155-y-broadcast.md,Escenario 9c (error): intentar firmar un retiro ya `FAILED`,backend
AT-08-04-01,08,HU-08-04,spec/08-retiros-on-chain/HU-08-04-seguimiento-de-confirmaciones.md,Escenario 1: retiro de ETH confirmado con gas sobrante liberado (feliz),backend
AT-08-04-02,08,HU-08-04,spec/08-retiros-on-chain/HU-08-04-seguimiento-de-confirmaciones.md,"Escenario 2 (borde): gas usado menor que la previsión, se libera la diferencia",backend
AT-08-04-03,08,HU-08-04,spec/08-retiros-on-chain/HU-08-04-seguimiento-de-confirmaciones.md,Escenario 3 (borde): aún no alcanza 12 confirmaciones,backend
AT-08-04-04,08,HU-08-04,spec/08-retiros-on-chain/HU-08-04-seguimiento-de-confirmaciones.md,Escenario 4 (FAILED por broadcast definitivamente imposible),backend
AT-08-04-05,08,HU-08-04,spec/08-retiros-on-chain/HU-08-04-seguimiento-de-confirmaciones.md,Escenario 5 (FAILED revertida): tx minada con status = 0,backend
AT-08-04-06,08,HU-08-04,spec/08-retiros-on-chain/HU-08-04-seguimiento-de-confirmaciones.md,Escenario 6 (atomicidad observable como invariante black-box),backend
AT-08-04-07,08,HU-08-04,spec/08-retiros-on-chain/HU-08-04-seguimiento-de-confirmaciones.md,Escenario 7 (idempotencia): observar la confirmación varias veces,backend
AT-08-04-08,08,HU-08-04,spec/08-retiros-on-chain/HU-08-04-seguimiento-de-confirmaciones.md,Escenario 8 (reorg antes de confirmar),backend
AT-08-04-08b,08,HU-08-04,spec/08-retiros-on-chain/HU-08-04-seguimiento-de-confirmaciones.md,Escenario 8b (reorg con tx descartada → FAILED),backend
AT-08-04-09,08,HU-08-04,spec/08-retiros-on-chain/HU-08-04-seguimiento-de-confirmaciones.md,Escenario 9 (consulta): el trader consulta el estado de su retiro,backend
AT-08-04-09b,08,HU-08-04,spec/08-retiros-on-chain/HU-08-04-seguimiento-de-confirmaciones.md,"Escenario 9b (consulta en mempool, aún sin receipt): confirmaciones = 0",backend
AT-08-04-10,08,HU-08-04,spec/08-retiros-on-chain/HU-08-04-seguimiento-de-confirmaciones.md,Escenario 10 (error): transición de estado inválida,backend
AT-08-04-11,08,HU-08-04,spec/08-retiros-on-chain/HU-08-04-seguimiento-de-confirmaciones.md,Escenario 11 (USDC con status = 1 pero sin el evento Transfer esperado → FAILED),backend
AT-08-04-12,08,HU-08-04,spec/08-retiros-on-chain/HU-08-04-seguimiento-de-confirmaciones.md,Escenario 12 (cancelación de un retiro PENDING por el usuario),backend
AT-08-05-01,08,HU-08-05,spec/08-retiros-on-chain/HU-08-05-retiro-usdc-erc20.md,Escenario 1: retiro de USDC exitoso (feliz),backend
AT-08-05-02,08,HU-08-05,spec/08-retiros-on-chain/HU-08-05-retiro-usdc-erc20.md,Escenario 2 (campos de la transacción ERC-20),backend
AT-08-05-03,08,HU-08-05,spec/08-retiros-on-chain/HU-08-05-retiro-usdc-erc20.md,Escenario 3 (borde): USDC alcanza pero falta ETH para el gas,backend
AT-08-05-04,08,HU-08-05,spec/08-retiros-on-chain/HU-08-05-retiro-usdc-erc20.md,Escenario 4 (borde): falta USDC para el principal,backend
AT-08-05-04b,08,HU-08-05,spec/08-retiros-on-chain/HU-08-05-retiro-usdc-erc20.md,Escenario 4b (borde): ambos activos insuficientes → precede USDC,backend
AT-08-05-05,08,HU-08-05,spec/08-retiros-on-chain/HU-08-05-retiro-usdc-erc20.md,"Escenario 5 (FAILED revertida): el `transfer` revierte, USDC se reacredita y el gas se consume",backend
AT-08-05-06,08,HU-08-05,spec/08-retiros-on-chain/HU-08-05-retiro-usdc-erc20.md,Escenario 6 (FAILED no minada): se libera toda la reserva dual,backend
AT-08-05-07,08,HU-08-05,spec/08-retiros-on-chain/HU-08-05-retiro-usdc-erc20.md,Escenario 7 (confirmación con `Transfer` correcto),backend
AT-08-05-08,08,HU-08-05,spec/08-retiros-on-chain/HU-08-05-retiro-usdc-erc20.md,Escenario 8 (anti-replay y nonce — reutiliza HU-08-03),backend
AT-08-05-09,08,HU-08-05,spec/08-retiros-on-chain/HU-08-05-retiro-usdc-erc20.md,"Escenario 9 (precisión de decimales): USDC en 6 decimales, gas en wei",backend
AT-08-05-10,08,HU-08-05,spec/08-retiros-on-chain/HU-08-05-retiro-usdc-erc20.md,Escenario 10 (status = 1 sin el evento Transfer esperado → FAILED),backend
AT-09-01-01,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 1: Registro de cuenta,backend
AT-09-01-02,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 2: Login devuelve token,backend
AT-09-01-03,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 3: Perfil propio,backend
AT-09-01-04,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 4: Alta de orden limit (feliz),backend
AT-09-01-05,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 5: Alta de orden market (borde: sin precio),backend
AT-09-01-06,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 6: Detalle de orden,backend
AT-09-01-07,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 7: Listado de órdenes con paginación,backend
AT-09-01-08,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 8: Cancelación de orden,backend
AT-09-01-09,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 9: Balances,backend
AT-09-01-10,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 10: Dirección de depósito,backend
AT-09-01-11,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,"Escenario 11: Creación de retiro (asíncrono, 202)",backend
AT-09-01-12,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 12: Listar depósitos y retiros,backend
AT-09-01-13,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 13: Orderbook de mercado (público),backend
AT-09-01-14,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 14: Trades recientes (público),backend
AT-09-01-15,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 15 (error): Ruta inexistente y método no permitido,backend
AT-09-01-16,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 16 (error): Cuerpo no JSON / monto mal serializado,backend
AT-09-01-17,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 17 (concurrencia/idempotencia): clientOrderId duplicado,backend
AT-09-01-18,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 18: Paginación de depósitos/retiros,backend
AT-09-01-19,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 19: Ticker / top-of-book (público),backend
AT-09-01-20,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 20 (borde): Ticker y orderbook con lados vacíos,backend
AT-09-01-21,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 21 (error): Orden MARKET sin liquidez,backend
AT-09-01-22,09,HU-09-01,spec/09-api-http-websocket/HU-09-01-contrato-rest.md,Escenario 22 (borde): MARKET con fill parcial y liquidez agotada,backend
AT-09-02-01,09,HU-09-02,spec/09-api-http-websocket/HU-09-02-autenticacion-y-autorizacion-api.md,Escenario 1: Acceso autenticado exitoso,backend
AT-09-02-02,09,HU-09-02,spec/09-api-http-websocket/HU-09-02-autenticacion-y-autorizacion-api.md,Escenario 2 (error): Token ausente,backend
AT-09-02-03,09,HU-09-02,spec/09-api-http-websocket/HU-09-02-autenticacion-y-autorizacion-api.md,Escenario 3 (error): Token inválido o malformado,backend
AT-09-02-04,09,HU-09-02,spec/09-api-http-websocket/HU-09-02-autenticacion-y-autorizacion-api.md,Escenario 4 (precedencia): Payload inválido sin token,backend
AT-09-02-05,09,HU-09-02,spec/09-api-http-websocket/HU-09-02-autenticacion-y-autorizacion-api.md,Escenario 5 (autorización): Listados aislados por cuenta,backend
AT-09-02-06,09,HU-09-02,spec/09-api-http-websocket/HU-09-02-autenticacion-y-autorizacion-api.md,Escenario 6 (autorización/error): Acceso a orden ajena,backend
AT-09-02-07,09,HU-09-02,spec/09-api-http-websocket/HU-09-02-autenticacion-y-autorizacion-api.md,Escenario 7 (autorización/error): Cancelar orden ajena,backend
AT-09-02-08,09,HU-09-02,spec/09-api-http-websocket/HU-09-02-autenticacion-y-autorizacion-api.md,Escenario 8 (autorización/error): Acceso a retiro ajeno,backend
AT-09-02-09,09,HU-09-02,spec/09-api-http-websocket/HU-09-02-autenticacion-y-autorizacion-api.md,Escenario 9 (WS privado): Suscripción privada requiere token,backend
AT-09-02-10,09,HU-09-02,spec/09-api-http-websocket/HU-09-02-autenticacion-y-autorizacion-api.md,Escenario 10 (aislamiento WS): Eventos solo de la cuenta dueña,backend
AT-09-02-11,09,HU-09-02,spec/09-api-http-websocket/HU-09-02-autenticacion-y-autorizacion-api.md,Escenario 11 (rate limit): Exceso de solicitudes,backend
AT-09-03-01,09,HU-09-03,spec/09-api-http-websocket/HU-09-03-websocket-mercado-publico.md,Escenario 1: Snapshot inicial del orderbook,backend
AT-09-03-02,09,HU-09-03,spec/09-api-http-websocket/HU-09-03-websocket-mercado-publico.md,Escenario 2: Actualización incremental al ingresar una orden,backend
AT-09-03-03,09,HU-09-03,spec/09-api-http-websocket/HU-09-03-websocket-mercado-publico.md,Escenario 3 (borde): Eliminación de un nivel,backend
AT-09-03-04,09,HU-09-03,spec/09-api-http-websocket/HU-09-03-websocket-mercado-publico.md,Escenario 4: Stream de trades,backend
AT-09-03-05,09,HU-09-03,spec/09-api-http-websocket/HU-09-03-websocket-mercado-publico.md,Escenario 5 (borde): Varios cruces en orden de prioridad,backend
AT-09-03-06,09,HU-09-03,spec/09-api-http-websocket/HU-09-03-websocket-mercado-publico.md,Escenario 6 (error de sincronía): Detección de hueco de secuencia,backend
AT-09-03-07,09,HU-09-03,spec/09-api-http-websocket/HU-09-03-websocket-mercado-publico.md,Escenario 7: Canal público sin autenticación,backend
AT-09-03-08,09,HU-09-03,spec/09-api-http-websocket/HU-09-03-websocket-mercado-publico.md,Escenario 8: Desuscripción,backend
AT-09-03-09,09,HU-09-03,spec/09-api-http-websocket/HU-09-03-websocket-mercado-publico.md,Escenario 9 (error): Mensaje de suscripción inválido,backend
AT-09-03-10,09,HU-09-03,spec/09-api-http-websocket/HU-09-03-websocket-mercado-publico.md,Escenario 10: Reconexión produce nuevo snapshot,backend
AT-09-03-11,09,HU-09-03,spec/09-api-http-websocket/HU-09-03-websocket-mercado-publico.md,Escenario 11: Profundidad del snapshot WS,backend
AT-09-03-12,09,HU-09-03,spec/09-api-http-websocket/HU-09-03-websocket-mercado-publico.md,Escenario 12: Heartbeat ping/pong,backend
